month,s-259,s-151,s-238,s-325,s-242,s-209,s-3,s-231,s-189,s-266,s-33,s-145,s-324,s-328,s-349,s-53,s-25,s-52,s-11,s-14,s-92,s-170,s-257,s-340,s-8,s-339,s-198,s-165,s-317,s-148,s-31,s-297,s-128,s-196,s-329,s-294,s-46,s-187,s-135,s-214,s-260,s-344,s-237,s-222,s-9,s-203,s-223,s-115,s-347,s-308,s-65,s-248,s-261,s-247,s-283,s-273,s-192,s-201,s-138,s-345,s-250,s-37,s-251,s-47,s-221,s-90,s-117,s-162,s-183,s-112,s-126,s-289,s-10,s-51,s-334,s-202,s-32,s-28,s-333,s-205,s-61,s-6,s-131,s-252,s-93,s-270,s-71,s-140,s-66,s-26,s-341,s-233,s-282,s-79,s-230,s-234,s-36,s-49,s-59,s-336
Nov 2003,18.1894359588623,16.3155345916748,26.8283958435059,10.4000597000122,21.7600002288818,33.0230140686035,4.1387767791748,32.8078193664551,19.9510631561279,21.4116077423096,8.78967475891113,12.9670066833496,7.09851121902466,21.4516258239746,9.98680591583252,18.8825778961182,1.65942370891571,26.4347248077393,13.3999996185303,5.69071960449219,4.19899988174439,10.463906288147,29.4865665435791,21.2238941192627,11.2919692993164,7.26691913604736,29.972204208374,4.39895391464233,13.6846399307251,6.00229549407959,17.734884262085,19.5034370422363,8.24715232849121,6.77424383163452,24.1276073455811,18.2052154541016,27.7361431121826,27.3589057922363,35.6792602539063,24.8624820709229,7.51022100448608,31.9799995422363,27.4845581054688,13.4447345733643,17.0713081359863,25.6685523986816,72.0800018310547,20.5833320617676,11.9272193908691,17.1800003051758,16.4650001525879,7.82011413574219,27.1299514770508,9.73171043395996,22.1427364349365,16.8021850585938,13.8957405090332,36.9166870117188,59.9112358093262,8.62426853179932,25.851282119751,11.5340604782104,19.8905639648438,24.4308090209961,15.9608716964722,0.75,43.2104606628418,3.75999999046326,10.5623445510864,9.54111671447754,14.6189851760864,7.09063482284546,26.7628326416016,19.8250827789307,8.73999977111816,24.050422668457,3.9050235748291,16.7573852539063,10.4622802734375,21.0422039031982,17.0317077636719,17.9699993133545,15.4866390228272,9.94656658172607,24.0554466247559,26.5846557617188,17.1107864379883,13.9396753311157,22.9786643981934,31.0222034454346,12.2241296768188,6.52971506118774,1.4605085849762,26.1566505432129,17.4900703430176,3.59034609794617,12.0060510635376,38.1800003051758,12.674165725708,33.7396583557129
Dec 2003,19.9159851074219,17.3664207458496,27.6886024475098,11.3995599746704,19.2800006866455,36.4362640380859,4.12817430496216,33.1615676879883,20.7006397247314,21.1341590881348,9.36171531677246,12.5499687194824,7.38707160949707,23.1550197601318,9.46498966217041,17.7426853179932,1.75292432308197,29.0169105529785,10.7600002288818,5.79545545578003,4.17000007629395,10.791353225708,29.6872692108154,20.9759712219238,11.3578910827637,7.91235160827637,30.6609363555908,4.23487567901611,14.9007606506348,6.30762147903442,16.4179286956787,22.5801048278809,8.49074649810791,6.64852571487427,24.1051750183106,19.5515060424805,28.6145782470703,28.6685886383057,31.7982597351074,27.3827781677246,8.11510276794434,33.1599998474121,28.4560470581055,13.739330291748,17.650821685791,28.7192707061768,70.5400009155274,21.5495891571045,12.2961015701294,18.8500003814697,15.4650001525879,8.41756820678711,28.1560668945313,10.7113571166992,21.7541103363037,18.5804195404053,14.6607818603516,37.7376480102539,55.6725273132324,8.82207489013672,27.9714698791504,12.2508106231689,19.2489356994629,20.5849380493164,16.9914073944092,1.03750002384186,46.5809364318848,4.3125,10.8557405471802,10.6967802047729,15.2238063812256,7.59148406982422,29.6210784912109,21.4017868041992,10.3500003814697,25.6927814483643,4.21142387390137,18.2849349975586,11.1759052276611,19.9918975830078,18.2111511230469,14.8999996185303,14.9162893295288,10.4256448745728,24.9687786102295,26.6356620788574,19.68310546875,14.1609411239624,25.9432353973389,28.4656085968018,11.6755514144897,6.65759515762329,1.47820711135864,27.0709133148193,15.4626722335815,3.79624676704407,11.8355808258057,36.7000007629395,12.2382678985596,36.0916328430176
Jan 2004,18.1147804260254,17.2408905029297,28.0100784301758,10.5660848617554,19.2350006103516,35.6837844848633,3.69345998764038,28.420295715332,22.1227798461914,23.1409111022949,9.63235759735107,11.031530380249,7.22899484634399,24.2295875549316,8.21262073516846,18.9618759155273,1.81160259246826,28.7483692169189,12.9499998092651,6.08513879776001,4.12900018692017,10.7098169326782,30.9390087127686,19.9208374023438,11.5776414871216,7.55481290817261,35.432258605957,4.44473361968994,14.6044149398804,7.09013175964356,15.8692054748535,22.5860729217529,8.20981979370117,6.65571212768555,24.6436424255371,18.8904914855957,31.3411045074463,29.6452808380127,38.4024162292481,25.015739440918,8.48051643371582,37.9099998474121,29.1816024780273,14.365198135376,22.2506504058838,27.1659774780273,69.5800018310547,21.3921184539795,13.4221038818359,19.25,16.6749992370605,7.77972078323364,28.6263561248779,11.2214241027832,21.4546527862549,18.7313919067383,15.5458297729492,36.5088806152344,55.4910697937012,8.72712993621826,25.851282119751,12.8040399551392,19.4571914672852,19.8950958251953,17.1652297973633,1.05312502384186,45.779842376709,4.38000011444092,10.5744018554687,10.7941961288452,15.8869018554688,7.86423492431641,27.9838733673096,20.6307792663574,9.90999984741211,23.8162651062012,4.63298845291138,18.7661247253418,11.8669013977051,19.3388652801514,17.8822784423828,14.8599996566772,14.8172655105591,10.4681234359741,24.8076038360596,31.0316696166992,19.6739921569824,15.094277381897,29.0057582855225,29.8374443054199,11.8516254425049,6.77428960800171,1.65847635269165,27.3970413208008,16.9302635192871,3.67227697372437,12.4687614440918,42.9799995422363,12.2382678985596,36.1902732849121
Feb 2004,18.3912124633789,18.1667518615723,29.3997955322266,10.4413948059082,20.3150005340576,38.2268142700195,3.68044281005859,29.6414337158203,23.3344459533691,23.2480640411377,10.6268968582153,12.7643775939941,7.37357568740845,24.6753368377686,9.14386940002441,22.8176898956299,1.6958920955658,29.9802989959717,15.0799999237061,6.0522346496582,3.90000009536743,11.0935125350952,32.0942420959473,20.586519241333,12.778470993042,7.36450815200806,32.5196723937988,4.56833791732788,14.6344776153564,7.48687410354614,15.5472841262817,23.0928821563721,8.07145881652832,6.90354728698731,24.2349739074707,19.5617599487305,33.8380928039551,30.0491714477539,38.5895729064941,23.3036479949951,8.63075923919678,36.939998626709,30.5281486511231,14.9271469116211,20.6389026641846,25.9801578521729,83.3000030517578,21.5023517608643,13.0960845947266,20.2600002288818,17,8.24293231964111,29.031328201294,10.4198894500732,21.4812088012695,18.1253261566162,16.3660564422607,39.8645553588867,56.6457672119141,8.57413005828857,26.4932537078857,14.3341455459595,16.6382808685303,21.0242881774902,16.4699401855469,1.22749996185303,46.0729217529297,5,11.0004329681396,11.4598636627197,16.5189514160156,8.00565719604492,27.0475387573242,21.443021774292,11.2700004577637,24.428316116333,4.48084497451782,20.1574172973633,12.3401622772217,20.223653793335,17.9644927978516,15,15.2410736083984,12.3770408630371,26.0970153808594,30.2540702819824,20.2991828918457,15.6966342926025,29.0526866912842,31.140905380249,13.1083097457886,7.12341022491455,1.52659070491791,27.4979248046875,16.3855953216553,3.79643297195435,12.9840593338013,55.4500007629395,12.7870664596558,36.0886306762695
Mar 2004,18.2689990997314,17.2635326385498,28.6176147460938,9.86250782012939,20.0200004577637,35.9451751708984,3.42600703239441,31.8474597930908,23.8634834289551,23.923849105835,10.4230127334595,11.6989297866821,7.66663932800293,25.658597946167,9.01542091369629,26.7230606079102,1.62871384620667,28.3903884887695,13.1400003433228,6.1250958442688,3.68700003623962,10.6487169265747,30.3422336578369,19.022029876709,12.6305837631226,6.61644220352173,32.569465637207,4.8336706161499,14.8920297622681,8.46501159667969,15.6058101654053,25.6207046508789,8.87091064453125,5.97685050964356,20.7028656005859,19.7695960998535,33.823787689209,28.271089553833,35.0179138183594,25.6758213043213,8.53279781341553,40.8400001525879,28.7558174133301,15.4558067321777,19.0935497283936,25.6208763122559,82.3499984741211,22.52783203125,14.0810642242432,18.7000007629395,14.6000003814697,8.33663845062256,29.7025279998779,9.71551609039307,21.3484630584717,16.9820365905762,15.2908153533936,36.0689582824707,62.0442695617676,8.52903556823731,26.6489009857178,15.7247362136841,18.4812259674072,20.4202060699463,15.4766445159912,1.35812497138977,52.5012588500977,5.0625,11.3179502487183,11.6780796051025,17.1936779022217,8.09244441986084,28.2317371368408,20.4683418273926,9.42000007629395,25.0698413848877,4.44809198379517,21.4484806060791,11.7638826370239,20.2706031799316,18.7468891143799,16.2299995422363,15.5896234512329,13.5205631256104,25.2575492858887,30.2394580841064,20.1682262420654,15.8794860839844,29.4062652587891,29.9614238739014,13.1664514541626,7.58258819580078,1.69351124763489,27.4138374328613,16.2872524261475,3.71599459648132,12.5997133255005,55.5999984741211,13.4386606216431,36.1954536437988
Apr 2004,18.5854969024658,18.8885822296143,28.8589763641357,9.71576690673828,22.4500007629395,33.6791534423828,3.55550408363342,25.5435371398926,21.5624351501465,20.5461864471436,10.8493242263794,9.17661285400391,7.1297492980957,24.480001449585,6.48660659790039,24.0567035675049,1.7334566116333,29.51025390625,11.8400001525879,5.90067434310913,3.93700003623962,10.3441925048828,29.3393058776856,19.9052925109863,13.288233757019,7.57359647750855,32.9760665893555,5.04403257369995,14.2096242904663,8.23647785186768,13.3670091629028,25.5186500549316,8.63813209533691,6.28574895858765,19.7277088165283,20.6498851776123,35.2679748535156,30.1160659790039,32.7273826599121,28.0394744873047,8.01821136474609,43.1500015258789,26.0524406433106,13.6707458496094,16.3046703338623,26.7773017883301,77.1399993896484,23.530647277832,11.2800817489624,18.9799995422363,12.960000038147,8.40208148956299,30.1041469573975,9.10829639434814,21.5252952575684,16.9741611480713,14.9929676055908,39.7944564819336,59.3614044189453,8.33006286621094,26.0781898498535,16.71750831604,19.3588619232178,21.4595947265625,16.2216110229492,1.18437504768372,49.4531669616699,5.03749990463257,12.7246522903442,11.6479759216309,17.7249164581299,8.07971572875977,28.0571384429932,19.0634250640869,8.64000034332275,24.6848773956299,4.24312019348145,20.14208984375,12.2757396697998,18.8113899230957,17.6500186920166,14.2200002670288,15.926290512085,13.7023429870605,25.1836738586426,30.8504734039307,21.0229244232178,15.8876075744629,27.9395561218262,26.5852298736572,12.5730857849121,7.00612735748291,1.56076347827911,29.1739253997803,14.0782995223999,3.56399488449097,12.141453742981,59,13.2897052764893,35.2798805236816
May 2004,18.8821887969971,19.8593845367432,30.1260051727295,9.61519432067871,22.4599990844727,33.4912528991699,3.50199103355408,27.1719512939453,21.126594543457,22.6111392974854,10.3204755783081,10.1183481216431,7.92017889022827,25.9811248779297,7.33757305145264,25.9697418212891,1.78774702548981,31.8079681396484,14.8599996566772,5.9291558265686,4.13800001144409,11.0064144134521,30.505126953125,20.2368488311768,12.8061447143555,7.66666984558106,34.3203315734863,5.16976261138916,14.417797088623,8.35531330108643,14.6107873916626,26.1429672241211,8.34610462188721,5.9948091506958,19.8136329650879,20.7178955078125,35.1075096130371,31.2144241333008,33.7469100952148,29.3535537719727,8.0743522644043,46.0800018310547,26.5091743469238,14.9551649093628,15.5138864517212,27.9368686676025,74.2399978637695,24.091272354126,11.4601984024048,18.4200000762939,11.4350004196167,8.3302698135376,30.6818027496338,9.22974109649658,23.4760799407959,16.7206230163574,16.0101432800293,39.910831451416,60.7400016784668,8.49790763854981,26.2997760772705,17.8898811340332,19.5359382629395,20.8701972961426,16.28369140625,1.53125,49.6583290100098,5.1399998664856,13.1711301803589,12.6795272827148,17.7559375762939,8.49197292327881,28.1472511291504,19.6718368530273,8.80000019073486,24.9820423126221,4.06350612640381,21.3555641174316,11.2478837966919,19.357006072998,19.4809188842773,15.5500001907349,18.041109085083,14.0909509658813,25.5205230712891,31.5087966918945,20.9350547790527,15.9998731613159,27.9868774414063,30.7107048034668,12.3219604492188,6.92822599411011,1.60688018798828,29.5006999969482,14.9785223007202,3.58167552947998,12.37233543396,62.1500015258789,13.4645729064941,34.3508949279785
Jun 2004,19.7315711975098,21.0932064056396,31.3733406066895,9.85136985778809,22.6000003814697,34.6642074584961,3.78025007247925,26.5219039916992,22.2333927154541,22.8422069549561,10.4135646820068,9.97392749786377,7.85662889480591,24.7865905761719,6.95222902297974,26.6933250427246,1.82723140716553,35.4818687438965,17.9500007629395,6.19024896621704,4.59299993515015,11.1964235305786,29.3282585144043,20.9305019378662,12.8723726272583,8.38730907440186,32.9428749084473,5.14494609832764,15.0823831558228,8.00428199768066,14.3547163009644,27.5241680145264,8.51016902923584,6.53718042373657,20.6600246429443,20.6686134338379,36.2480239868164,31.2088413238525,32.4164657592773,29.3456115722656,8.67181587219238,47.7799987792969,26.2091751098633,16.0615348815918,17.6749687194824,29.3692359924316,73.3300018310547,25.0948905944824,11.4778547286987,20.0200004577637,10.9350004196167,8.65721225738525,30.9834518432617,9.65884590148926,25.2273635864258,18.0782794952393,15.2353763580322,37.8738708496094,67.4971694946289,8.71162128448486,28.1458587646484,21.3723201751709,17.6453685760498,20.071159362793,17.730167388916,1.66875004768372,53.2925834655762,5.8125,15.520525932312,12.7707376480103,18.9153690338135,8.82549476623535,29.7106323242188,19.2858619689941,10.8400001525879,27.0625896453857,4.21353673934937,22.0048084259033,11.7715730667114,18.9884395599365,19.3703632354736,15.8999996185303,19.6173248291016,15.4706039428711,27.7291584014893,31.0699062347412,21.7942390441895,15.3475742340088,30.8702964782715,29.4172954559326,11.6078081130981,7.38663148880005,1.51596093177795,30.3007736206055,16.2872524261475,3.64531683921814,12.7765951156616,63.25,14.8866920471191,36.492057800293
Jul 2004,18.6138000488281,20.0566234588623,30.7306861877441,9.33601665496826,20.2450008392334,34.2106475830078,3.43413305282593,27.6919994354248,21.5970001220703,23.3982429504395,9.57576084136963,10.5455875396729,7.81799411773682,25.0454063415527,5.6276125907898,23.4718856811523,1.72358524799347,35.2457427978516,14.9300003051758,6.20953893661499,4.24499988555908,11.9029016494751,28.2249088287354,21.0403251647949,12.5033330917358,8.46169757843018,32.4947814941406,4.92835187911987,15.1662902832031,8.54911422729492,12.4158754348755,25.6038856506348,8.62129497528076,5.67513370513916,20.4889526367188,19.7815036773682,33.0500755310059,30.9679298400879,27.7550220489502,27.4992294311523,8.75683403015137,43.8800010681152,24.8888034820557,15.4297256469727,14.3729782104492,29.8824138641357,73.5400009155273,24.1449298858643,11.6119947433472,21.6599998474121,10.3999996185303,8.95130157470703,29.8169193267822,8.50917434692383,24.8716430664063,18.4774742126465,15.383189201355,34.5204162597656,67.6541366577149,8.58873748779297,27.161283493042,20.0693130493164,16.0590515136719,19.0889644622803,17.6867084503174,1.390625,48.9744720458984,4.98000001907349,15.4521322250366,12.3425569534302,17.0230617523193,9.16384410858154,29.3141174316406,18.9266376495361,9.22999954223633,26.7506675720215,4.06773281097412,20.5508213043213,12.6712417602539,17.6179046630859,19.0320110321045,12.4899997711182,18.4262256622314,14.4540462493897,27.4796581268311,30.073091506958,22.1508750915527,16.040901184082,30.6141395568848,24.8059921264648,11.7205677032471,7.09018993377686,1.52518475055695,28.1943550109863,14.5927085876465,3.70015907287598,12.5619888305664,60,14.2014646530151,36.5457725524902
Aug 2004,19.0202121734619,20.1523113250732,30.3098754882813,9.46361541748047,19.7049999237061,35.3352012634277,2.91997075080872,30.374303817749,22.8987140655518,25.2450790405273,9.95764923095703,11.386812210083,8.5598783493042,26.3315353393555,5.98887252807617,20.6964950561523,1.64845633506775,36.4134368896484,13.4499998092651,6.22871065139771,4.22900009155273,12.0198345184326,29.9373645782471,21.0993156433105,12.6796464920044,7.95965719223023,34.5111846923828,4.43352270126343,14.4101676940918,8.76850986480713,11.62571144104,26.1232051849365,8.97606754302979,5.93734073638916,20.3183765411377,19.7254257202148,33.6728782653809,32.7192039489746,26.1526393890381,26.5068054199219,9.03644752502441,43.310001373291,26.6864967346191,17.0652351379395,12.3748893737793,30.4533634185791,76.9199981689453,23.6857891082764,12.2345151901245,24.1499996185303,9.78999996185303,9.01710796356201,32.0010147094727,8.07197856903076,24.4941158294678,18.6292324066162,16.136173248291,34.5751724243164,67.7450103759766,8.80703830718994,25.8254013061523,22.1710987091064,15.5152149200439,18.4389209747314,16.997953414917,1.35749995708466,48.6325340270996,4.63000011444092,13.6485414505005,12.853611946106,17.042444229126,9.26638126373291,29.6709823608398,19.6315307617188,9.72999954223633,27.5169105529785,3.86698770523071,20.1699638366699,12.9046792984009,17.9722919464111,19.9117240905762,11.4300003051758,19.3671970367432,15.3401145935059,27.790168762207,31.3627910614014,22.7677383422852,16.6667785644531,30.1605758666992,21.7309226989746,11.6729974746704,7.34372329711914,1.54305875301361,29.9335231781006,15.1827754974365,3.71803617477417,12.7768287658691,59.3300018310547,13.8572273254395,36.7849044799805
Sep 2004,19.5007286071777,20.5640659332275,31.2957439422607,9.76131248474121,19.1450004577637,35.5550994873047,2.91159963607788,31.2070655822754,22.9854888916016,24.8183689117432,10.5874052047729,12.2552766799927,7.9954047203064,29.3616600036621,7.05659341812134,21.9751586914063,1.87877941131592,35.9950561523438,14.0500001907349,5.96269035339356,4.91900014877319,12.236533164978,30.1772346496582,20.7404365539551,12.3982305526733,8.69467258453369,36.2786521911621,4.44680643081665,15.0662832260132,10.0336894989014,12.0646915435791,25.849702835083,8.71298980712891,5.57456159591675,19.6193027496338,17.1115131378174,36.2880783081055,31.7224216461182,28.3781147003174,21.9676837921143,8.98995685577393,44.0999984741211,25.4033546447754,16.7639560699463,13.0207986831665,31.5858840942383,79.3899993896484,24.9538459777832,12.6663208007813,25.0400009155273,10.7749996185303,10.354923248291,30.9432735443115,9.13258647918701,25.5200710296631,18.5240859985352,16.2648525238037,32.7224464416504,70.8611297607422,8.57845687866211,27.9581394195557,24.2929267883301,15.7662220001221,21.4988613128662,17.2158718109131,1.18312501907349,44.9299049377441,4.81750011444092,14.9530010223389,13.2611255645752,16.2087497711182,9.34168815612793,30.9690361022949,19.2165031433105,10.5,29.0883388519287,4.11422109603882,22.3385200500488,12.9474248886108,19.6538009643555,19.8173389434814,13,20.5265235900879,16.110818862915,28.0196781158447,32.3227119445801,25.0515079498291,17.0146980285645,31.1485843658447,24.2720375061035,11.7904615402222,7.69399213790894,1.60449028015137,30.1940975189209,17.4371166229248,3.75557279586792,12.7263059616089,61.1699981689453,15.107795715332,39.3159637451172
Oct 2004,20.2867336273193,21.3731384277344,30.368558883667,10.4892511367798,21.5300006866455,35.7593078613281,3.19243144989014,32.571044921875,22.5215606689453,26.1707229614258,12.0776195526123,11.0289373397827,8.625319480896,28.8280925750732,6.68730640411377,19.7647552490234,1.88261866569519,34.7956809997559,13.8500003814697,6.38618278503418,4.03700017929077,11.7649564743042,29.4462814331055,20.7751445770264,11.3452816009521,9.42969608306885,38.0046272277832,4.68753814697266,15.1704587936401,10.4103183746338,11.7793588638306,27.059211730957,9.03649139404297,5.42729568481445,18.744327545166,18.2415199279785,36.8495864868164,32.8768768310547,29.3499813079834,22.8326835632324,9.90838813781738,41.2900009155273,26.4867420196533,17.1833591461182,15.1275482177734,31.1951770782471,85.0800018310547,26.8666515350342,13.1690244674683,25.5699996948242,13.1700000762939,10.3833837509155,29.4009914398193,10.2498693466187,27.429407119751,18.4130001068115,17.2891292572022,29.9215450286865,75.3514785766602,8.77745819091797,33.5488014221191,26.3510551452637,17.2152652740479,23.5200290679932,17.4151096343994,1.16124999523163,43.8845520019531,5.01999998092651,16.4507141113281,13.2388200759888,16.6546783447266,8.6576452255249,30.2856521606445,21.5212993621826,10.8800001144409,28.7208118438721,3.96947288513184,15.9752779006958,12.9766902923584,20.3665447235107,19.474178314209,16.8199996948242,22.6704902648926,17.3059120178223,32.3599853515625,32.1282691955566,24.7806415557861,17.1182384490967,33.302433013916,25.1983547210693,11.9500312805176,7.93906450271606,1.74056494235992,31.0819034576416,18.5113334655762,3.87605834007263,13.0395402908325,58.1599998474121,17.5665988922119,38.4131088256836
Nov 2004,21.6183376312256,23.2591648101807,33.1906585693359,10.5675420761108,21.7700004577637,39.6248054504395,3.61464142799377,32.5209197998047,21.96728515625,26.7367153167725,13.2669696807861,11.9150333404541,9.40683841705322,32.9890518188477,7.843337059021,23.6602191925049,1.92539215087891,37.4988441467285,12.9499998092651,6.60406112670898,4.38000011444092,11.917236328125,30.6286392211914,22.1308040618896,11.9258842468262,9.57376098632812,39.7886810302734,5.10442876815796,16.5519886016846,11.666356086731,12.1744384765625,28.591028213501,9.55410194396973,5.81162548065186,20.5661697387695,19.7851276397705,38.4499168395996,34.1299095153809,32.24609375,25.3599548339844,9.8988618850708,46.6599998474121,29.28857421875,17.2401523590088,13.8176231384277,34.5964279174805,87.6999969482422,27.7635383605957,12.9568576812744,29.7000007629395,13.9250001907349,11.73011302948,30.7222557067871,10.3146409988403,27.3804817199707,19.4270763397217,17.2945098876953,29.2442169189453,78.5847854614258,9.00237655639648,35.6208915710449,32.6753120422363,17.4095211029053,22.3920879364014,18.6048698425293,1.35000002384186,47.772819519043,6.24749994277954,16.1972599029541,15.1659393310547,16.9222354888916,9.54561138153076,32.6034774780273,21.8196563720703,10.6199998855591,30.5584106445313,4.1152777671814,16.5310153961182,13.683596611023,20.0227661132813,21.0312519073486,21.2800006866455,21.1894607543945,18.5281562805176,32.8732376098633,34.4074325561523,25.6938877105713,17.6523399353027,35.0171012878418,23.1266555786133,11.5378036499023,8.26616382598877,1.62531411647797,31.3779163360596,22.815767288208,3.93749713897705,13.7987689971924,58.6800003051758,17.5047225952148,40.2116012573242
Dec 2004,21.8394241333008,23.7728309631348,32.0299110412598,11.2551069259644,22.5249996185303,42.3137664794922,3.60140991210938,30.5016555786133,22.7607898712158,28.1460990905762,13.9616041183472,11.7185297012329,10.1474361419678,35.0516204833984,8.7023286819458,23.3826789855957,2.01477956771851,36.238842010498,13.0299997329712,6.92360877990723,4.61800003051758,12.2545967102051,32.3402252197266,22.2409286499023,12.6296482086182,9.92283821105957,41.3403968811035,5.22783184051514,17.8597774505615,9.41938400268555,12.5109939575195,29.9545345306397,9.96713638305664,6.30011701583862,20.1053237915039,21.5063915252686,39.9961967468262,35.8839454650879,35.6690902709961,26.9991226196289,10.2342128753662,46.7900009155274,30.3813743591309,18.0090961456299,14.5480394363403,31.5882892608643,91.25,27.9535827636719,13.955512046814,29.4300003051758,15.5249996185303,12.3981103897095,31.6414089202881,11.1080732345581,27.0335025787354,20.5758152008057,17.6114120483398,31.1196250915527,81.503662109375,9.12143611907959,36.0685234069824,37.9304389953613,17.8925399780273,23.5994644165039,18.5424156188965,1.64499998092651,60.2582321166992,6.86749982833862,18.0708160400391,16.2319602966309,17.9076805114746,9.5325813293457,33.1775627136231,22.1577854156494,10.5699996948242,30.1468334197998,4.08886384963989,18.6756629943848,13.4446420669556,20.8406085968018,22.1529140472412,22.0200004577637,22.2318210601807,20.1670780181885,32.7447204589844,35.068042755127,24.7103614807129,16.5153751373291,38.0689582824707,23.1454639434815,11.7347507476807,8.86770820617676,1.74249684810638,33.5468292236328,25.1306209564209,4.1163911819458,13.9828271865845,66.6100006103516,18.1317577362061,42.3520812988281
Jan 2005,22.0380725860596,22.8393936157227,30.5686492919922,9.97478199005127,22.8649997711182,42.5976524353027,3.2803692817688,28.5648422241211,21.9713859558106,26.5103588104248,15.1443672180176,11.3631458282471,9.21103382110596,35.3980407714844,8.64613342285156,22.3914680480957,2.15681219100952,35.419849395752,13.1000003814697,6.71954441070557,4.29500007629395,11.3778533935547,30.6027584075928,24.6986236572266,12.5250310897827,8.67550086975098,39.7057075500488,5.27501201629639,16.5430889129639,8.53814220428467,11.6330270767212,29.0801849365234,10.154541015625,6.14207458496094,19.4456901550293,20.7239971160889,39.8905639648438,36.6081695556641,33.5977821350098,29.5994911193848,10.3725061416626,49.0800018310547,27.2919521331787,16.7667140960693,13.3467721939087,32.8734397888184,88.5100021362305,26.7759113311768,12.4734678268433,30.0699996948242,14.4650001525879,10.8853235244751,30.7158031463623,11.1485576629639,25.873498916626,20.044246673584,17.3620414733887,29.7432346343994,79.1534729003906,9.24860954284668,31.0301704406738,29.3548622131348,16.0762805938721,21.4030494689941,18.2370681762695,1.43624997138977,62.8569107055664,8.92500019073486,17.8256187438965,15.2253646850586,17.6611862182617,9.67291927337646,33.7155532836914,19.8238906860352,10.1700000762939,29.4640159606934,3.88072228431702,17.7990093231201,11.9265060424805,20.6378154754639,19.6813507080078,15.8000001907349,22.3352699279785,20.5810813903809,31.9736270904541,35.033332824707,25.5997734069824,16.619873046875,38.0491409301758,22.4997463226318,11.6414442062378,8.47072219848633,1.64186561107636,33.989372253418,24.0866661071777,4.1802077293396,14.1617622375488,64.9599990844727,16.8188991546631,43.8023452758789
Feb 2005,23.1990203857422,23.3519744873047,31.3076763153076,10.6191329956055,25.4500007629395,45.6435852050781,3.17993855476379,30.9068775177002,21.5122985839844,27.5453243255615,15.1340818405151,12.9097146987915,9.16129112243652,36.2979240417481,9.0395040512085,22.2725219726563,2.18807077407837,38.6594924926758,11.0100002288818,6.53628444671631,3.68300008773804,11.1450471878052,29.9040031433105,24.8572368621826,12.1847658157349,8.57327556610107,39.7388954162598,5.21640396118164,18.7966823577881,8.04816150665283,12.7670583724976,28.2791805267334,10.0150756835938,6.46174907684326,21.3632888793945,20.869270324707,42.1579475402832,37.278076171875,32.8875350952148,32.0969276428223,10.4762325286865,48.8499984741211,26.4226741790772,16.6514625549316,14.4876794815063,33.8179550170898,89.7399978637695,25.2322158813477,12.7713441848755,30.5799999237061,16.5,11.6258707046509,30.6350078582764,10.4846630096436,28.787935256958,19.97047996521,17.3147430419922,30.9227828979492,80.9160919189453,9.45389461517334,31.4291362762451,29.7046794891357,16.8355350494385,21.4945755004883,17.5137100219727,1.45624995231628,63.0034446716309,9.22500038146973,19.0659828186035,16.2347736358643,17.207332611084,10.3953981399536,35.8388633728027,20.1842060089111,11.539999961853,30.6111564636231,4.38258600234985,19.311824798584,12.0538473129272,21.2860221862793,20.1548080444336,17.4500007629395,22.0687065124512,19.243688583374,31.5817737579346,36.5405349731445,29.4161605834961,17.4167537689209,36.017635345459,23.0579948425293,11.4659299850464,8.50200843811035,1.69462585449219,34.3440284729004,22.7022953033447,4.13274669647217,14.2552938461304,38.6500015258789,17.8639602661133,45.1079483032227
Mar 2005,23.0603809356689,23.6341762542725,31.946849822998,11.7195625305176,24.7649993896484,44.2508773803711,3.49333453178406,29.0827579498291,20.3645839691162,28.9724559783936,15.4355096817017,12.3787488937378,8.65141010284424,37.990478515625,10.2356739044189,24.9785308837891,2.03274607658386,41.1139526367188,12.7299995422363,6.54361486434937,3.68499994277954,11.9406623840332,29.2450180053711,25.7800273895264,11.8446197509766,9.54189682006836,39.9961318969727,5.2097053527832,17.7703971862793,7.79951286315918,11.8891010284424,27.8447704315186,9.52630805969238,5.75774526596069,23.7168617248535,20.043327331543,41.2620735168457,38.1645660400391,33.5102615356445,32.4493637084961,10.4578924179077,35.7900009155273,27.2959728240967,16.1815166473389,13.4010992050171,34.8686866760254,84.3000030517578,26.3697834014893,11.9149589538574,31.2999992370606,15.75,11.1825275421143,30.5830783843994,10.1041393280029,29.1890029907227,20.3263759613037,17.0261554718018,28.7692203521729,77.8007125854492,9.66628170013428,29.0982322692871,29.7600002288818,17.3048000335693,21.4905872344971,16.824577331543,1.4724999666214,50.58642578125,7.96999979019165,17.6842060089111,16.7098350524902,17.5985946655273,10.427885055542,36.4092063903809,19.4149074554443,9.35999965667725,32.8091583251953,4.23044157028198,17.9959945678711,11.8963451385498,20.6740341186523,20.6132774353027,16.1200008392334,21.3048305511475,18.1106071472168,29.9481010437012,38.6469345092773,27.6297874450684,17.7165946960449,34.3154449462891,22.6937866210938,11.1655015945435,8.15791034698486,1.85266768932343,36.0314826965332,20.9245319366455,4.16012859344482,13.9605731964111,34.5099983215332,16.874641418457,44.3049468994141
